'M',
'M',
'M',
'F',
'F',
'M',
'M',
'M',
'M',
'M',
'F',
'F',
'M',
'M',
'M',
'M',
'F',
'M',
'F',
'F',
'F',
'M',
'F',
'F',
'F',
'F',
'F',
'M',

71,
57,
81,
72,
81,
92,
74,
68,
59,
68,
91,
23,
53,
95,
34,
70,
69,
66,
90,
97,
88,
79,
87,
97,
50,
51,
50,
68,

























































































































